rpid,点赞数量,用户,性别,等级,评论内容,发布时间
139139212480,34,彬彬才喝几罐啤酒,男,6,但是需要等一百年,31天前发布
139169711248,8,80571385875_bili,保密,5,第一反应是唯物史观：人民群众创造历史[脸红],30天前发布
139169745296,11,火套火杯子,保密,6,所以我才说并不是要掩盖他们的贡献。因为不论这个发现或发明本身能不能问世，现在我们所认识的这些贡献者都是第一个将其公诸于世的人。其中有一些成果是哪怕早一天也很重要的。比如青霉素。,30天前发布
139178607168,2,梦乃真帆,女,6,狭义相对论早晚会有人提出，但广义相对论就不一定了,30天前发布
139399879952,5,生则同衾死则同穴,男,5,这个评论吧。就好像在说人总归是要吃饭的。年初吃180天的。饿363天。年底吃185天的。和一天吃一天的饭。是一样的。,29天前发布
139495347440,11,音无银兵卫,保密,4,因为这些理论无论有没有人把它说出来，它都是存在于这个宇宙中的，也存在于猴子打字机和巴别图书馆里。只要生产力水平达到某个区间就一定有人去研究它，FFT既不会出现在公元前，也不会出现在40世纪，他只会在人们根据生产力需要，去建立对应的数学工具的时候被建立，无非谁先谁后的问题。,28天前发布
139593920768,10,这货吃了麦片后,男,6,你这不是瞎扯？人不吃饭会饿死，科学缺少一条理论就不能进步了？科学也是一个量变到质变的发展过程，每一次实验、每一次总结、每一次理论提出和修正，都是科学进步的一部分，但人们往往只会记住带来质变的那部分无论是必然偶然还是量变质变，在科学的发展中都有所体现，而不是你举个吃饭例子就能随意概括的,28天前发布
139634015392,0,生则同衾死则同穴,男,5,我主观并没瞎扯。但我不想跟你解释。,27天前发布
139953847552,2,可乐打咩,保密,5, 一看就是老考研人了；,25天前发布
139123404608,13,水木xiaoxiao,男,4,其实，相比其他up，我喜欢他，还因为，真的有很多细节其他的up讲不到这么细，很多时候，要知道这么细除非看书，或者看完整的b站的系统课视频,31天前发布
139235140960,11,BossRan,男,6, 多少有点左上头了，视频里没少黑美国和西方,30天前发布
139263021024,10,朿刂木鬼,保密,5, 你有没有发现up同时说了美国在比基尼群岛进行核试验，结果影响超预期，三天之后才将附近的人转移走，而这时已经有成千上万的人受辐射影响罹患癌症了。至于苏联不同意承诺，up也说了，苏联不信任美国，美国也不信任苏联，因为这可能是另一种形式的霸权。我觉得还是要辩证看待，不能盲目←,30天前发布
139274979680,1,ArthurRTan,男,6, 你同意一个？你反对一下两弹一星？,30天前发布
140020002400,0,康斯坦丁YY,男,5,有没有可能是夹带私货意识形态输出[doge]美军对比基尼环礁附近土著人的反人类罪行，成了一个数学算法讲解里的一个普通故事[doge]就像讲解人体含水量的时候，顺便讲了一个731部队的冰冷故事,25天前发布
140649445280,2,核动力鼠鼠,男,5, “普通”是你加的形容词，“顺便”也是你加的副词，何况怎能因为讲“傅里叶变换”就不能提到“美军迫害民众”呢？所谓“意识形态输出”究竟是什么？,20天前发布
143239736944,0,KingoftheJews,保密,3,你说的对，所以你每天不知疲倦的致力于反美事业的同时你碟给了你什么好处呢,3天前发布
139076432160,3,_Rustacean,保密,6,这个思想现在用在了很多算法中,31天前发布
139077780624,18,奥里马的马里奥,保密,4,传说中的用空间换取时间[呲牙],31天前发布
139276662192,6,十七海兽祭祀剑,男,5,感觉有点像动态规划[思考],30天前发布
139411757024,3,这个昵称可能很长,保密,5,剪枝（,29天前发布
139494831984,3,xw滚去学习,男,5,记忆化,28天前发布
140113054864,0,鱼和熊掌可兼得焉,男,6,dp还有状态方程呢，这算什么dp啊[藏狐],24天前发布
142521031280,0,Y1610,男,6,分治法和动态规划主要思想都是将大问题分解为若干个子问题。但在分治法中，子问题的求解是互相独立的，而在动态规划中，一个子问题的求解取决于上一个子问题的结果。FFT显然是一个分治法指导下的算法。,8天前发布
143536028752,0,odyyyyyy,保密,6, 也没有用空间换时间，使用蝶形运算占用的内存还是N位,1天前发布
139088137760,4,若羽聆风,男,6,这个在2000年Duffie那篇文章就提出来了，很早就被用到金融领域了,31天前发布
139107952896,5,Qooll-,保密,6,严格意义上最早是carr和madan在1999年提出来的只能算vanilla的老东西，后面二十多年也已经迭代出Lewis等好几个经典版本了，各大券商也有早就有了自己的算法和特征方程库，但第一次在定价里面用到fft还是很有划时代意义的,31天前发布
139149849792,5,Matsuka__,男,6,我们还是学过的，一部分计算中通过转换到频域来降低复杂度,30天前发布
139166561712,3,豹猫络合鹿,男,6,好家伙， 作为一个搞理论的harmonic analysiser， 表示真没想到这东西这么有用[藏狐],30天前发布
139252923440,0,若羽聆风,男,6,啊对 99年的卡马墩 太经典了hhh,30天前发布
140020133888,0,深空寺,保密,6,这不还是理科,25天前发布
140046292512,1,rexhu16,保密,5,You mean &#34;analyst&#34;?,25天前发布
140097506928,0,喧闹z,男,5,蚌,24天前发布
140279815616,0,BlossomRain,男,4,所有n^2简化到nlogn的算法都是基于fft思路的,23天前发布
142966308448,0,大鱼鲵鲳,男,6,毕竟都是数据分析，很多领域里算法都是互相借鉴,5天前发布
139103867440,11,十点半的飞机快要到了,保密,5,通信工程学过，毕业5年了，我甚至完全看不懂你在讲啥。[微笑],31天前发布
139103884256,0,hdi河笛,男,6,[笑哭],31天前发布
139104746000,14,十点半的飞机快要到了,保密,5,我能说完全是大学老师水平差吗。。。讲踏马一堆东西又不说有什么应用，拿起书就照着念，还不如现在互联网的科普专业。2013年那会儿有没有b站我忘了。2017年都4G快5G了我们只讲2G，人均转码，彻底与通信断连了[大哭],31天前发布
139108271072,0,hdi河笛,男,6,太惨了[笑哭],31天前发布
139125672112,0,hdi河笛,男,6,啊对了 从e.n函数簇到我们熟悉的由三角函数的级数表示的傅立叶级数之间的关系可以用欧拉公式来推出 并不算难 有兴趣的话可以找一本参考书籍 我自己比较推荐《陶哲轩实分析》,31天前发布
139208209504,1,只因巭孬,保密,5,你在说啥子[大哭],30天前发布
139224004704,0,西木野财阀总监,男,6,我超，矩阵分析刚学了这块，你属于是在给我复习了,30天前发布
139223982256,2,声色者探_,男,5,妈的，就看懂一点点点,30天前发布
139262317680,2,朿刂木鬼,保密,5,看了两遍，勉强看懂了，用欧拉公式转换成三角函数，就是三角函数的正交性，然后推广至任意周期和任意函数,30天前发布
139273723312,0,hdi河笛,男,6,终于有一个懂的了,30天前发布
138972592928,6,该起啥名字好呢该起,男,5,蝶形图N/4级分解给我看沉默了[笑哭],32天前发布
139837716496,5,lxjfxh,保密,4,N*logN吧，N^logN一百都要崩,26天前发布
139861109248,2,点赞可好,男,6,还真是，确实打错了,26天前发布
140657034176,0,beneath_,保密,5,数字信号处理学过，不过考完就忘了[微笑],20天前发布
139018111136,51,weslieL,男,5,对于小数据量的情况下，FFT对运算的帮助很小，所以高斯没发表,31天前发布
139096879696,42,欧阳梓豪,男,5,高斯那会儿估计也没现在这样大的数据量需要算，所以可能他觉得也并没有对现状有很多的优化，他就转向别的思路了,31天前发布
141269429200,0,努巴尼真难吃-,保密,6,抖机灵扎西德勒,16天前发布
138951127584,27,幽境的荼蘼,保密,6,想到了Bernoulli把比值极限的求导法则的著作权卖给L&#39;hospital这件事[doge],32天前发布
138958789584,36,錆儀,保密,6,没事，Bernoulli那么多，就算叫Bernoulli法则也不知道是哪个Bernoulli,32天前发布
138965095024,1,clearskia,男,6,反正各种伯努利都是亲戚,32天前发布
138995486944,0,不可能被看见的昵称,保密,4,这笔买卖真的划算阿，纯纯的双赢,31天前发布
139000975696,8,幽境的荼蘼,保密,6,洛必达是把赢得生前身后名看的很重的，而伯努利一大家子成果多到白菜价，于是，交易,31天前发布
141573776992,15,大李子PlumLee,保密,5,前摇连1/3都不到，有些人还急我只能说挺乐的,14天前发布
143109559424,3,糠米不食,保密,4,哈哈，建政都算不上，是只会背标签的小鬼,4天前发布
139188320928,3,二维傅里叶变换,保密,4,俊爷说这是伪科学,30天前发布
139144444672,3,ouuuyuuu,保密,6,欧拉是古典数学方法的集大成者，总结了一个时代，而高斯开创了一个新时代,30天前发布
139188320928,3,二维傅里叶变换,保密,4,俊爷说这是伪科学,30天前发布
139010693184,1,一颗小土豆_,男,5,懂了你就是高斯,31天前发布
139014070928,0,闲置的机器人,保密,6,拉黑的角度如此清奇。楼主怎么样也与你无关。拉黑了,31天前发布
139017500624,1,雪落星沉7QAQ7,保密,5,拉黑了挺好至少楼主再也不会看见他了[doge],31天前发布
141528203216,0,FireCloud丶,保密,5,咋回事儿啊[笑哭],14天前发布
141528302848,0,FireCloud丶,保密,5,该不会拉黑原因就是真的因为这个昵称？,14天前发布
138967991168,0,tecog,保密,6,暴力dft[doge],32天前发布
138972488736,0,E-404,保密,6,发挥你的抄能力，用现成源码[doge],32天前发布
138978573520,1,キラル,男,6,数据量不大的话直接用dft就完了,32天前发布
139051191984,0,月落乌TI,男,5,不会！[笑哭],31天前发布
139051369648,0,月落乌TI,男,5,也不会！[笑哭],31天前发布
139051273616,0,月落乌TI,男,5,有道理！[嗑瓜子],31天前发布
139053440736,0,飞夭狙想要努力变胖,保密,5,还是得学数字信号处理之类的课，上课才能搞懂，但是一般应用都会有很成熟的函数来处理吧[保卫萝卜_问号],31天前发布
139408074288,0,あかsola,保密,5,为什么要频谱灯[歪嘴]，直接时域灯[歪嘴],29天前发布
